"","YEAR","X","XX","PRED","PETD","CLDD","DTRD","TMPD","TMND","TMXD","VAPD","WETD","FRSD"
"16-JAN-2003",0,"/","1225:",0,4.2,46,17.5,22.7,14,31.5,9.2,0,0
"15-FEB-2003",0,"/","1226:",4,4.8,48.8,16.7,25.3,17,33.7,9.4,0,0
"16-MAR-2003",0,"/","1227:",35.9,4.7,60,14.4,26.4,19.2,33.6,13.9,3.87,0
"16-APR-2003",0,"/","1228:",165.7,4.3,67.5,11.9,27,21.1,33,19.7,13.9,0
"16-MAY-2003",0,"/","1229:",155.6,3.5,71.3,11.3,25,19.4,30.7,22.1,15.66,0
"16-JUN-2003",0,"/","1230:",196.1,2.9,77.5,9.9,23.3,18.4,28.3,22.4,17.75,0
"16-JUL-2003",0,"/","1231:",259.6,2.6,87.5,9,23,18.5,27.5,22.4,20.09,0
"16-AUG-2003",0,"/","1232:",273.5,2.6,89.4,8.7,22.9,18.6,27.3,22.6,20.73,0
"16-SEP-2003",0,"/","1233:",254.1,2.7,83.8,9.6,23,18.2,27.8,22.2,20.78,0
"16-OCT-2003",0,"/","1234:",135.4,3.2,72.5,11.7,24,18.2,29.9,21.1,12.87,0
"16-NOV-2003",0,"/","1235:",11,3.8,53.8,15,24,16.5,31.5,14.8,1.56,0
"16-DEC-2003",0,"/","1236:",0,4.1,45,17.1,22.3,13.8,30.9,10.7,0,0
"16-JAN-2004",0,"/","1237:",0,4.2,46.3,17.3,22.6,14,31.3,9,0,0
"15-FEB-2004",0,"/","1238:",3.7,4.7,48.8,16.6,24.5,16.2,32.8,9.5,0,0
"16-MAR-2004",0,"/","1239:",32.9,4.7,60,14.5,26.6,19.4,33.9,14.2,3.63,0
"16-APR-2004",0,"/","1240:",106.4,4.3,67.5,12.2,27.1,21,33.2,19.8,11.05,0
"16-MAY-2004",0,"/","1241:",152.7,3.6,71.3,10.9,25.2,19.8,30.7,22.1,15.61,0
"16-JUN-2004",0,"/","1242:",157.1,3,77.5,9.9,23.7,18.8,28.7,22.3,16.19,0
"16-JUL-2004",0,"/","1243:",258,2.6,87.5,9.1,23,18.5,27.6,22.1,20,0
"16-AUG-2004",0,"/","1244:",274,2.7,88.8,8.7,23.4,19.1,27.8,22.4,20.7,0
"16-SEP-2004",0,"/","1245:",248.8,2.8,83.5,9.9,23.2,18.3,28.2,22.2,20.65,0
"16-OCT-2004",0,"/","1246:",76.1,3.2,72.5,11.6,24.3,18.5,30.1,21.4,10.05,0
"16-NOV-2004",0,"/","1247:",12,3.8,53.4,15.2,23.8,16.2,31.4,14.8,1.6,0
"16-DEC-2004",0,"/","1248:",0,4.1,45,17.3,22.9,14.3,31.6,11,0,0
"16-JAN-2005",0,"/","1249:",0,4.1,46.2,17,21.9,13.4,30.4,9.2,0,0
"15-FEB-2005",0,"/","1250:",9,4.9,48.8,16.5,26.9,18.7,35.2,10.1,0,0
"16-MAR-2005",0,"/","1251:",1,4.8,60,14.5,27.6,20.4,34.9,14.9,0.51,0
"16-APR-2005",0,"/","1252:",110,4.2,67.5,12,27.1,21.1,33.1,21.4,11.2,0
"16-MAY-2005",0,"/","1253:",177.2,3.4,71.3,10.8,25.2,19.8,30.6,24.4,16.6,0
"16-JUN-2005",0,"/","1254:",190,2.8,77.5,9.9,23.5,18.6,28.5,24.4,17.5,0
"16-JUL-2005",0,"/","1255:",156.7,2.5,87.5,9,23.2,18.7,27.7,24.5,16.21,0
"16-AUG-2005",0,"/","1256:",221.1,2.4,88.8,8.7,22.8,18.5,27.2,24.6,19.03,0
"16-SEP-2005",0,"/","1257:",275.7,2.7,83.9,9.8,23.3,18.4,28.2,22.9,21.9,0
"16-OCT-2005",0,"/","1258:",132.4,3.1,72.5,11.6,23.9,18.1,29.7,21.8,12.66,0
"16-NOV-2005",0,"/","1259:",12,3.7,53.8,15.2,23.4,15.8,31,15.2,1.6,0
"16-DEC-2005",0,"/","1260:",0,4.2,45,17.2,23.4,14.8,32,11.4,0,0
"16-JAN-2006",0,"/","1261:",0,4.2,46.3,17.3,22.8,14.2,31.5,9.9,0,0
"15-FEB-2006",0,"/","1262:",6,4.8,48.8,16.8,25.2,16.8,33.6,9.2,0,0
"16-MAR-2006",0,"/","1263:",11.4,4.8,60,14.7,26.8,19.5,34.2,13.7,1.89,0
"16-APR-2006",0,"/","1264:",10.7,4.2,67.5,12.1,26.2,20.2,32.3,19.7,2.81,0
"16-MAY-2006",0,"/","1265:",157,3.5,71.3,10.8,25.3,19.9,30.7,22.7,15.8,0
"16-JUN-2006",0,"/","1266:",190,3.1,77.5,9.9,24.5,19.6,29.5,23,17.5,0
"16-JUL-2006",0,"/","1267:",254.8,2.7,87.5,9.2,23.5,18.9,28.1,22.5,19.93,0
"16-AUG-2006",0,"/","1268:",274,2.6,89.2,8.7,23.1,18.8,27.5,22.8,20.7,0
"16-SEP-2006",0,"/","1269:",246.9,2.6,84.2,9.6,22.6,17.8,27.4,22.6,20.57,0
"16-OCT-2006",0,"/","1270:",138.2,3.2,72.5,11.5,24.1,18.4,29.9,21.8,12.92,0
"16-NOV-2006",0,"/","1271:",12,3.6,53.8,14.9,22.7,15.3,30.2,15.3,1.6,0
"16-DEC-2006",0,"/","1272:",0,3.9,45,17,21.5,13,30,11.1,0,0
"16-JAN-2007",0,"/","1273:",0,4.1,46.3,17.1,21.7,13.2,30.3,9.3,0,0
"15-FEB-2007",0,"/","1274:",4,4.7,48.8,16.6,24.9,16.6,33.2,9.4,0,0
"16-MAR-2007",0,"/","1275:",5.2,4.7,60,14.7,26.7,19.4,34.1,14,0.55,0
"16-APR-2007",0,"/","1276:",109.2,4.3,67.5,12,27,21,33,20,11.33,0
"16-MAY-2007",0,"/","1277:",157,3.6,71.3,10.8,25.7,20.3,31.1,22.9,15.8,0
"16-JUN-2007",0,"/","1278:",203.3,3,77.5,9.9,24,19.1,29,23,18.32,0
"16-JUL-2007",0,"/","1279:",258,2.6,87.5,8.9,23.3,18.9,27.8,22.8,20,0
"16-AUG-2007",0,"/","1280:",282.6,2.6,88.8,9,22.7,18.2,27.2,22.9,21.02,0
"16-SEP-2007",0,"/","1281:",263.7,2.7,84,9.6,22.8,18,27.6,22.3,21.22,0
"16-OCT-2007",0,"/","1282:",136,3.2,72.5,11.6,23.8,18,29.6,21.1,12.8,0
"16-NOV-2007",0,"/","1283:",12,3.8,53.8,15.1,24.1,16.6,31.7,14.9,1.6,0
"16-DEC-2007",0,"/","1284:",0,4.1,45,17.1,22.6,14.1,31.2,10.8,0,0
"16-JAN-2008",0,"/","1285:",0,4,46.3,17.2,21.3,12.7,29.9,9.1,0,0
"15-FEB-2008",0,"/","1286:",4,4.6,48.8,16.5,23.8,15.6,32.1,9,0,0
"16-MAR-2008",0,"/","1287:",37,4.8,60,14.7,26.7,19.4,34.1,13.2,3.9,0
"16-APR-2008",0,"/","1288:",62.4,4.2,67.5,11.9,26,20.1,32,19.1,9.81,0
"16-MAY-2008",0,"/","1289:",59.1,3.5,71.3,11,24.9,19.4,30.4,21.9,10.17,0
"16-JUN-2008",0,"/","1290:",181.8,3.1,77.5,9.9,24,19.1,29,22.6,17.16,0
"16-JUL-2008",0,"/","1291:",258,2.6,87.5,9,23.1,18.6,27.6,22.3,20,0
"16-AUG-2008",0,"/","1292:",285.8,2.7,89.3,8.7,23.1,18.8,27.5,22.3,21.12,0
"16-SEP-2008",0,"/","1293:",202.7,2.8,83,9.6,23.1,18.3,27.9,22.4,19.16,0
"16-OCT-2008",0,"/","1294:",136.3,3.2,72.5,11.5,24,18.3,29.8,21.4,13.67,0
"16-NOV-2008",0,"/","1295:",1.1,3.9,49.9,15.5,23.5,15.8,31.3,14.8,1.6,0
"16-DEC-2008",0,"/","1296:",0,4.1,44.7,15.8,23.1,15.2,31,11,0,0
"16-JAN-2009",0,"/","1297:",0,4.2,46.3,17.3,23.1,14.5,31.8,9.1,0,0
"15-FEB-2009",0,"/","1298:",4,4.8,48.8,16.7,25.3,17,33.7,9.3,0,0
"16-MAR-2009",0,"/","1299:",34.9,4.8,60,14.6,27.1,19.8,34.4,14,3.81,0
"16-APR-2009",0,"/","1300:",110,4.3,67.5,12,27,21,33,20,11.2,0
"16-MAY-2009",0,"/","1301:",157,3.4,71.3,11,24.8,19.3,30.3,22.8,15.8,0
"16-JUN-2009",0,"/","1302:",190,3,77.5,9.9,24.2,19.3,29.2,23.3,17.5,0
"16-JUL-2009",0,"/","1303:",202.3,2.8,81.7,9,23.4,18.9,27.9,23.1,18.03,0
"16-AUG-2009",0,"/","1304:",248.9,2.7,89.1,8.7,23.5,19.2,27.9,23.2,20.11,0
"16-SEP-2009",0,"/","1305:",177.6,2.8,81,9.5,23.4,18.7,28.2,22.9,18.06,0
"16-OCT-2009",0,"/","1306:",99.3,3,77.5,9.3,24,19.4,28.7,22.3,11.93,0
"16-NOV-2009",0,"/","1307:",14.5,3.7,53.8,15,23.5,16,31,15.1,1.8,0
"16-DEC-2009",0,"/","1308:",0,4.2,37.6,17.5,22.7,14,31.5,10.9,0,0
"16-JAN-2010",0,"/","1309:",0,4.4,38.7,18.2,23.2,14.1,32.3,9.4,0,0
"15-FEB-2010",0,"/","1310:",3.8,4.8,48.8,16.8,25.7,17.3,34.1,9.8,0,0
"16-MAR-2010",0,"/","1311:",19.2,4.8,58.9,13.8,27,20.1,33.9,14.1,10.22,0
"16-APR-2010",0,"/","1312:",77.9,4.6,57.3,12.7,27.4,21.1,33.8,19.9,10.9,0
"16-MAY-2010",0,"/","1313:",94.1,3.7,71,10.1,26.2,21.2,31.3,23.2,12.64,0
"16-JUN-2010",0,"/","1314:",254.7,3.2,70.2,10.4,24.1,18.9,29.3,23.5,20.34,0
"16-JUL-2010",0,"/","1315:",256.3,2.6,85.6,8.1,23.3,19.3,27.4,23.3,20.19,0
"16-AUG-2010",0,"/","1316:",197.3,2.6,89.3,8.6,23,18.7,27.3,23,18.04,0
"16-SEP-2010",0,"/","1317:",228.1,2.6,83.9,9.1,22.7,18.2,27.3,22.9,20.25,0
"16-OCT-2010",0,"/","1318:",277.9,2.9,80.6,8.4,24.2,20,28.4,22.3,18.96,0
"16-NOV-2010",0,"/","1319:",1.1,3.7,59.9,12.5,24.3,18.1,30.6,15.5,1.6,0
"16-DEC-2010",0,"/","1320:",0,4.1,40.4,16.9,22.5,14.1,31,11.1,0,0
